s,ell,m,n,branch_id,chi_grid_family,chi_grid_index,chi_numerator,chi_denominator,chi_float,chi_float_hex,omega_re_M,omega_im_M,angular_A_re,angular_A_im,root_solver_success,optimizer_residual_abs,continued_fraction_error,continued_fraction_terms,angular_padding,angular_refinement_padding,angular_refinement_abs,repeat_polish_delta_abs,branch_seed_delta_abs,branch_seed_optimizer_residual_abs,continuation_step_maximum,nearest_overtone_separation_abs,reference_member,reference_row,reference_abs_delta_omega_M,reference_abs_delta_A
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,7,7,52,0.1346153846153846,0x1.13b13b13b13b1p-3,0.8176939449064358,-0.2835289476052472,17.908113484462707,0.033539253302825964,true,1.2823724749644121e-13,5.164700352369266e-16,1000,20,24,7.106782481094284e-15,0.0,3.4488466675883937e-15,4.161040063935396e-13,0.004,0.18996296121093972,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,8,2,13,0.15384615384615385,0x1.3b13b13b13b14p-3,0.8209951765840633,-0.283337604333645,17.893911751677358,0.03880640852283718,true,6.912544913524956e-14,1.6653345369377348e-16,1000,20,24,4.61852965894403e-14,2.7420485960113413e-15,4.195776499726224e-15,7.905910553056101e-14,0.004,0.18982218670376916,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,9,9,52,0.17307692307692307,0x1.6276276276276p-3,0.8243767441386374,-0.2831246290367989,17.87941611341282,0.04419195863086193,true,1.5102755188635826e-13,1.4752290795525882e-16,1000,20,24,6.39489968018668e-14,0.0,2.673771110915334e-15,4.073837789069761e-13,0.004,0.18966668343623191,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,10,5,26,0.19230769230769232,0x1.89d89d89d89d9p-3,0.8278414290602804,-0.2828889824488039,17.86461707141193,0.04969553662913849,true,6.243205693149169e-14,4.531581184534698e-16,1000,20,24,4.973799343928228e-14,1.0948510389028343e-15,2.4756977713400195e-15,3.8402112105971193e-13,0.004,0.18949575736080732,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,11,11,52,0.21153846153846154,0x1.b13b13b13b13bp-3,0.8313921828760059,-0.2826295360720368,17.849504608683226,0.05531668137348297,true,1.3713658877363444e-13,4.236704743275018e-16,1000,20,24,8.526518363067996e-14,0.0,1.1413179091498546e-14,2.917824949085748e-13,0.004,0.18930865475710937,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,12,3,13,0.23076923076923078,0x1.d89d89d89d89ep-3,0.8350321408912469,-0.2823450636847647,17.834068151081937,0.061054824619005854,true,1.3863623014937702e-13,1.8735013540549517e-16,1000,20,24,3.197442988546737e-14,0.0,0.0,1.6745166728366983e-13,0.004,0.18910455656177214,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,13,1,4,0.25,0x1.0000000000000p-2,0.8387646373931816,-0.28203423176479286,17.81829652499629,0.06690927630162848,true,1.0747050631948813e-13,4.613190423717512e-16,1000,20,24,4.26326454606914e-14,0.0,2.6852712547870858e-15,1.8708546042851934e-13,0.004,0.18888257197423905,KerrQNMEFs-2/l4/s-2l4m2n1.dat,251,2.837048893407221e-15,4.6269437399712724e-14
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,14,7,26,0.2692307692307692,0x1.13b13b13b13b1p-2,0.842593222509132,-0.28169558866601346,17.802177910649952,0.07287920777612203,true,3.4309563264195683e-13,4.443059973708341e-16,1000,20,24,3.1974787519524794e-14,5.910308533343917e-15,7.028027442016203e-15,2.533193225873392e-13,0.004,0.18864173122945646,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,15,15,52,0.28846153846153844,0x1.2762762762762p-2,0.8465216809433341,-0.28132755235473794,17.785699790450963,0.07896363267935157,true,2.864289338439558e-14,3.2398021848425308e-16,1000,20,24,2.8423501695610523e-14,0.0,0.0,3.2039982415447846e-13,0.004,0.188380977408346,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,16,4,13,0.3076923076923077,0x1.3b13b13b13b14p-2,0.8505540528524291,-0.2809283964770978,17.768848891730997,0.08516138502521832,true,4.440892098500626e-16,1.2738115944464653e-16,1000,20,24,1.7763617183033265e-14,0.0,0.0,3.4602073632377956e-13,0.004,0.18809915713326128,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,17,17,52,0.3269230769230769,0x1.4ec4ec4ec4ec5p-2,0.8546946571631086,-0.2804962344848848,17.751611123110358,0.09147109406098373,true,1.5337288074497282e-13,2.514331927660129e-16,1000,20,24,7.12395660735882e-15,1.7979101253009106e-15,4.160374694206877e-15,4.4950603646635165e-13,0.004,0.18779500996606163,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,18,9,26,0.34615384615384615,0x1.6276276276276p-2,0.8589481176875813,-0.28002900149391824,17.733971503594745,0.09789115532131819,true,2.4034213069041515e-14,8.300030970468208e-16,1000,20,24,2.4879463843705225e-14,0.0,0.0,1.7610419070022138e-13,0.004,0.1874671562911236,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,19,19,52,0.36538461538461536,0x1.7627627627627p-2,0.8633193924551193,-0.2795244334832131,17.71591408335964,0.1044196972009038,true,1.635653568298975e-13,4.441434166503682e-16,1000,20,24,3.5532625137574024e-14,2.925284931233429e-15,5.79553433516819e-15,1.7453157940450335e-13,0.004,0.18711408342105906,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,20,5,13,0.38461538461538464,0x1.89d89d89d89d9p-2,0.8678138067536141,-0.2789800433620654,17.697421854992545,0.11105454222390122,true,2.1687427456297967e-13,6.546139416680338e-16,1000,20,24,4.9742088069856146e-14,0.0,0.0,7.330162918166701e-14,0.004,0.1867341296093422,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,21,21,52,0.40384615384615385,0x1.9d89d89d89d8ap-2,0.8724370904669413,-0.2783930933310695,17.6784766537394,0.11779316201062912,true,4.169572014156357e-13,3.0531133177191805e-16,1000,20,24,4.263337954819209e-14,5.4290359981217895e-15,6.805042272227426e-15,8.337649256255544e-14,0.004,0.18632546558554341,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,22,11,26,0.4230769230769231,0x1.b13b13b13b13bp-2,0.877195420406104,-0.2777605628368346,17.65905904503113,0.12463262471912719,true,2.878369617871144e-14,3.6088919696935627e-16,1000,20,24,3.908115395176986e-14,0.0,9.118202965892963e-15,5.563509139542236e-13,0.004,0.18588607314525254,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,23,23,52,0.4423076923076923,0x1.c4ec4ec4ec4ecp-2,0.8820954684696627,-0.2770791112608599,17.639148197234505,0.13156953345859562,true,1.6600384935924108e-13,2.514331927660129e-16,1000,20,24,4.264560871608107e-14,2.9893669801409084e-15,3.4635577716560776e-15,2.171591695372592e-13,0.004,0.18541372021934277,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,24,6,13,0.46153846153846156,0x1.d89d89d89d89ep-2,0.8871444566388081,-0.2763450342814168,17.61872173716262,0.13859995381526183,true,3.0392318291656976e-13,3.365900013051177e-16,1000,20,24,1.1013418000162312e-13,0.0,8.437147161953694e-15,3.3309207149216374e-13,0.004,0.18490593171299682,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,25,25,52,0.4807692307692308,0x1.ec4ec4ec4ec4fp-2,0.892350220023071,-0.27555421258945945,17.597755585375793,0.14571932817560157,true,1.8112580070396521e-13,1.1188630228279524e-16,1000,20,24,6.395261069848378e-14,0.0,1.8385843027689748e-15,4.3503700703892237e-13,0.004,0.18435995523174542,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,26,1,2,0.5,0x1.0000000000000p-1,0.8977212794357803,-0.27470205130782493,17.57622376767349,0.15292237394478417,true,9.465769581352885e-14,2.582350176184633e-16,1000,20,24,7.136584070361083e-15,0.0,0.0,3.35242353298367e-13,0.004,0.18377272058997413,KerrQNMEFs-2/l4/s-2l4m2n1.dat,501,5.828406534472336e-15,5.3294528664506215e-14
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,27,27,52,0.5192307692307693,0x1.09d89d89d89d9p-1,0.9032669253093322,-0.27378340803249684,17.55409819839168,0.16020296199589582,true,5.841081590836475e-14,2.237726045655905e-16,1000,20,24,1.0672587275020413e-14,0.0,2.1355566272775288e-15,1.4226943841233338e-13,0.004,0.18314079170896147,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,28,7,13,0.5384615384615384,0x1.13b13b13b13b1p-1,0.9089973151793153,-0.272792506850838,17.531348430119355,0.1675539706863178,true,1.6293233073188328e-13,2.7755575615628914e-17,1000,20,24,8.171241932633387e-14,0.0,9.450111171264515e-15,5.057979199914727e-13,0.004,0.182460309133973,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,29,29,52,0.5576923076923077,0x1.1d89d89d89d8ap-1,0.914923587500602,-0.2717228349462021,17.50794136318747,0.17496710945629507,true,5.727373620722915e-14,1.734723475976807e-16,1000,20,24,4.2633295975791143e-14,0.0,2.558937633260452e-15,3.216199406086401e-14,0.004,0.1817269209005579,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,30,15,26,0.5769230769230769,0x1.2762762762762p-1,0.9210579952455279,-0.27056701740281847,17.48384090664841,0.18243270425879238,true,1.028946170067764e-13,3.554447978966673e-16,1000,20,24,4.2633295975791143e-14,0.0,3.953391794989626e-15,6.756488594618822e-13,0.004,0.18093569881335309,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,31,31,52,0.5961538461538461,0x1.313b13b13b13bp-1,0.9274140636245928,-0.2693166644803257,17.459007580370038,0.18993943468486063,true,5.019451759977665e-13,4.695944831791985e-16,1000,20,24,6.394944855011261e-14,9.709850880706406e-15,1.1921334759842243e-14,4.0161577888190524e-13,0.004,0.18008103630016595,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,32,8,13,0.6153846153846154,0x1.3b13b13b13b14p-1,0.9340067774340701,-0.26796218378982717,17.433398045111577,0.1974740093882531,true,3.4812175537386045e-14,2.618455766672135e-16,1000,20,24,4.263260028566311e-14,0.0,0.0,3.382759009884528e-13,0.004,0.17915652277291436,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,33,33,52,0.6346153846153846,0x1.44ec4ec4ec4ecp-1,0.9408528050713553,-0.26649254725950094,17.406964543832657,0.20502076189922896,true,4.063940407194689e-13,2.0816681711721685e-17,1000,20,24,7.461132910002844e-14,0.0,1.1827393001361067e-14,4.4046934046646295e-13,0.004,0.1781547877229921,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,34,17,26,0.6538461538461539,0x1.4ec4ec4ec4ec5p-1,0.9479707683061257,-0.2648949992058703,17.37965423265264,0.21256114258005168,true,3.7851930189987175e-14,3.191891195797325e-16,1000,20,24,3.552752709864308e-14,0.0,0.0,4.931510199427613e-13,0.004,0.17706730538558915,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,35,35,52,0.6730769230769231,0x1.589d89d89d89ep-1,0.9553815696519126,-0.26315468673383197,17.351408373373502,0.22007307343983784,true,3.399531182602658e-14,2.7755575615628914e-16,1000,20,24,8.173420888352552e-14,0.0,5.541392156607407e-15,9.655545242568243e-14,0.004,0.17588414739568406,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,36,9,13,0.6923076923076923,0x1.6276276276276p-1,0.9631087929335941,-0.2612541863026189,17.322161350609345,0.22753011942852347,true,7.725748393604648e-14,2.514331927660129e-16,1000,20,24,3.552714763002508e-14,0.0,1.6504651808933464e-15,1.0438363874735792e-13,0.004,0.1745936659117394,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,37,37,52,0.7115384615384616,0x1.6c4ec4ec4ec4fp-1,0.9711791978058338,-0.25917288938213634,17.29183946431427,0.23490041048592364,true,8.528478622453147e-14,2.2729511820139823e-16,1000,20,24,9.592969401422216e-14,0.0,0.0,4.3812523470196863e-13,0.004,0.17318208237552477,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,38,19,26,0.7307692307692307,0x1.7627627627627p-1,0.9796233361542621,-0.25688619366450516,17.2603594313726,0.2421452194617557,true,3.0664673470028113e-14,4.561234287365988e-16,1000,20,24,4.2654251707746565e-14,0.0,0.0,4.837344534502412e-13,0.004,0.17163294605928603,,,,
-2,4,2,1,schwarzschild-overtone-continuation,ell4-uniform-40,39,3,4,0.75,0x1.8000000000000p-1,0.9884763283961829,-0.25436442088992867,17.227626505622776,0.24921705604432834,true,2.6590858931594525e-13,2.3263411494723067e-16,1000,20,24,1.7860642818682268e-14,0.0,1.0823962785272514e-14,1.3053805733838342e-13,0.004,0.1699264095559216,KerrQNMEFs-2/l4/s-2l4m2n1.dat,751,3.3514211068838185e-15,2.584139488528795e-14
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,0,0,1,0.0,0x0.0p+0,0.7727095326067077,-0.4799081751211636,18.0,0.0,true,1.4601826100290848e-13,5.836925621952896e-16,1000,20,24,0.0,1.878377932716794e-15,3.4755478145461824e-15,4.5436207906947824e-14,0.004,0.19703142734584458,KerrQNMEFs-2/l4/s-2l4m2n2.dat,1,1.6504651808933464e-15,0.0
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,1,1,52,0.019230769230769232,0x1.3b13b13b13b14p-6,0.7756839359330865,-0.47974920747932337,17.988016871864147,0.007479867676649698,true,1.8401590789008415e-13,6.790550617843254e-16,1000,20,24,1.065814329515579e-14,3.5130270542131337e-15,3.624839920960301e-15,4.999245397151508e-13,0.004,0.19691556329256407,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,2,1,26,0.038461538461538464,0x1.3b13b13b13b14p-5,0.7787287581561362,-0.47956139749319854,17.975838348908006,0.015153202317578485,true,1.4238583238573986e-14,1.2118257228641695e-16,1000,20,24,8.881786643232067e-14,0.0,0.0,7.803849170958016e-14,0.004,0.19678670228793335,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,3,3,52,0.057692307692307696,0x1.d89d89d89d89ep-5,0.7818459431557075,-0.47934375355617004,17.9634569332088,0.023020172491283422,true,9.247724624739315e-14,4.445768331151997e-16,1000,20,24,3.552999964401906e-15,0.0,0.0,2.54713714371639e-13,0.004,0.1966444448650275,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,4,1,13,0.07692307692307693,0x1.3b13b13b13b14p-4,0.7850375395445158,-0.47909519698961195,17.950864745525877,0.03108089040349094,true,1.5297568026775142e-13,3.469446951953614e-16,1000,20,24,5.329070529494524e-14,0.0,0.0,2.9516001048565656e-13,0.004,0.19648835562617417,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,5,5,52,0.09615384615384616,0x1.89d89d89d89d9p-4,0.7883057078942867,-0.478814555561286,17.938053502430304,0.039335402118385564,true,3.40101597777409e-13,5.200468367758596e-16,1000,20,24,4.6185395105742607e-14,0.0,0.0,4.578592058668828e-13,0.004,0.19631796062051757,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,6,3,26,0.11538461538461539,0x1.d89d89d89d89ep-4,0.791652728593941,-0.4785005562478609,17.925014491382267,0.04778367660737409,true,2.400071085616914e-13,5.224024053540252e-16,1000,20,24,1.1368688536720932e-13,3.078742732723249e-15,5.084045691930022e-15,3.5139665427169304e-13,0.004,0.19613274441410963,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,7,7,52,0.1346153846153846,0x1.13b13b13b13b1p-3,0.7950810104114986,-0.47815181714711574,17.91173854354459,0.05642559346426922,true,1.0111200389500899e-13,2.2982303784612184e-16,1000,20,24,7.816012260087532e-14,0.0,0.0,5.575044364460956e-14,0.004,0.19593214681410373,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,8,2,13,0.15384615384615385,0x1.3b13b13b13b14p-3,0.798593099840722,-0.4777668384305986,17.898216004091257,0.06526092910008827,true,8.001989732359667e-14,1.3877787807814457e-16,1000,20,24,4.618548632435367e-14,0.0,3.142637229273806e-15,2.08409888060689e-13,0.004,0.19571555920248784,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,9,9,52,0.17307692307692307,0x1.6276276276276p-3,0.8021916913242091,-0.4773439922100062,17.884436699739478,0.0742893412003184,true,1.0050554159525262e-13,5.4672143489065705e-16,1000,20,24,1.776376354932154e-14,0.0,0.0,4.31786273913303e-13,0.004,0.1954823204276672,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,10,5,26,0.19230769230769232,0x1.89d89d89d89d9p-3,0.8058796384568895,-0.4768815111699927,17.87038990319388,0.08351035119119048,true,3.3566682027244203e-13,3.48951172420846e-16,1000,20,24,6.75015656035365e-14,0.0,0.0,7.680047518301892e-14,0.004,0.19523171219386584,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,11,11,52,0.21153846153846154,0x1.b13b13b13b13bp-3,0.8096599662884174,-0.4763774757955894,17.856064294151345,0.09292332441890025,true,4.272987515733212e-13,6.134939766467765e-16,1000,20,24,7.114582967285246e-15,0.0,0.0,7.640399661428379e-14,0.004,0.19496295387824644,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,12,3,13,0.23076923076923078,0x1.d89d89d89d89ep-3,0.8135358848596219,-0.47582979999323594,17.841447916462553,0.1025274476942067,true,4.788196138486738e-13,1.2738115944464653e-16,1000,20,24,7.105915231829363e-15,0.0,0.0,3.5010456645585305e-13,0.004,0.19467519669371294,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,13,1,4,0.25,0x1.0000000000000p-2,0.817510804127762,-0.4752362148695807,17.826528130987473,0.11232170379363106,true,1.6554702265001074e-13,4.0418684730288697e-16,1000,20,24,1.0674833712922319e-14,0.0,0.0,4.72991493285745e-14,0.004,0.1943675171012301,KerrQNMEFs-2/l4/s-2l4m2n2.dat,251,1.616509124176106e-15,2.154984073329094e-14
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,14,7,26,0.2692307692307692,0x1.13b13b13b13b1p-2,0.8215883504583903,-0.47459425039022857,17.811291563616706,0.12230484243432244,true,1.8401590789008415e-13,2.706168622523819e-16,1000,20,24,6.395323708646427e-14,0.0,0.0,2.4969189799096853e-13,0.004,0.19403890935804913,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,15,15,52,0.28846153846153844,0x1.2762762762762p-2,0.8257723848883982,-0.4739012145900575,17.79572404784575,0.13247534715044382,true,4.924995387751503e-13,3.469446951953614e-16,1000,20,24,1.4921695861718975e-13,0.0,0.0,6.08191481737563e-14,0.004,0.1936882770678141,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,16,4,13,0.3076923076923077,0x1.3b13b13b13b14p-2,0.8300670233967808,-0.4731541699454973,17.779810561198815,0.14283139739042272,true,1.7495085916501027e-13,5.953312170681638e-16,1000,20,24,2.4869553335041473e-14,0.0,4.443666789242129e-15,3.1749117541931914e-13,0.004,0.19331442357320638,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,17,17,52,0.3269230769230769,0x1.4ec4ec4ec4ec5p-2,0.834476659457156,-0.4723499064443766,17.76353515468209,0.15337082502169586,true,1.6971646423471945e-13,2.45228796256662e-16,1000,20,24,1.065991175285873e-14,0.0,0.0,4.339040205894243e-13,0.004,0.19291604100120388,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,18,9,26,0.34615384615384615,0x1.6276276276276p-2,0.8390059891906125,-0.47148491079769916,17.746880874317736,0.16409106426773507,true,3.358735681043252e-13,1.2118257228641695e-16,1000,20,24,4.973827029727001e-14,0.0,7.947987303456223e-15,9.018086245416415e-13,0.004,0.19249169773350538,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,19,19,52,0.36538461538461536,0x1.7627627627627p-2,0.843660039490791,-0.47055533112521153,17.72982967364895,0.1749890939016383,true,4.179207445442953e-13,4.002966042486721e-16,1000,20,24,1.0302965376958344e-13,0.0,0.0,1.5780608687885554e-13,0.004,0.1920398240284648,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,20,5,13,0.38461538461538464,0x1.89d89d89d89d9p-2,0.8484441995560033,-0.4695569363076056,17.712362315914902,0.1860613702729912,true,2.412185323914849e-13,6.296066476805203e-16,1000,20,24,3.1974724275056306e-14,0.0,0.0,1.1573888395598499e-12,0.004,0.1915586954637289,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,21,21,52,0.40384615384615385,0x1.9d89d89d89d8ap-2,0.853364256339884,-0.4684850690250006,17.69445826436958,0.19730374943579934,true,4.030461287590254e-13,3.469446951953614e-17,1000,20,24,9.592336971665104e-14,0.0,0.0,7.134234759584218e-14,0.004,0.19104641379743387,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,22,11,26,0.4230769230769231,0x1.b13b13b13b13bp-2,0.8584264345232077,-0.46733459128460686,17.67609555893797,0.20871139625792762,true,3.7273452641780277e-13,6.894341957538586e-16,1000,20,24,3.198834605247224e-14,0.0,0.0,2.0257478690497747e-13,0.004,0.19050088475644708,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,23,23,52,0.4423076923076923,0x1.c4ec4ec4ec4ecp-2,0.8636374417201039,-0.46609982096732816,17.65725067707295,0.22027867790398445,true,2.193279234397146e-13,4.081579843510303e-16,1000,20,24,1.1368760004871267e-13,3.2581783028960286e-15,4.531559934397256e-15,7.058716617979212e-13,0.004,0.18991979214769686,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,24,6,13,0.46153846153846156,0x1.d89d89d89d89ep-2,0.8690045197663104,-0.4647744575760508,17.637898376262374,0.2319990384625494,true,1.0480505352461478e-13,3.290674871864012e-16,1000,20,24,5.3306669474789955e-14,0.0,3.580361673049448e-15,4.782987168225453e-15,0.004,0.1893005675450725,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,25,25,52,0.4807692307692308,0x1.ec4ec4ec4ec4fp-2,0.8745355031000827,-0.46335149492510685,17.618011515137827,0.2438648506941388,true,1.9152759841255846e-13,4.002966042486721e-16,1000,20,24,4.2635175185881226e-14,0.0,0.0,6.486135372888586e-14,0.004,0.18864035462143586,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,26,1,2,0.5,0x1.0000000000000p-1,0.8802388854463224,-0.461823117938704,17.597560849518896,0.2558672398513217,true,6.01080938469374e-14,9.226380847435024e-16,1000,20,24,9.237082252896225e-14,0.0,0.0,1.590236272969208e-13,0.004,0.18793596695864398,KerrQNMEFs-2/l4/s-2l4m2n2.dat,501,3.2826762290599817e-15,1.1378016277611872e-13
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,27,27,52,0.5192307692307693,0x1.09d89d89d89d9p-1,0.8861238962589155,-0.4601805799833832,17.576514798958502,0.2679958731893308,true,3.027490044851083e-13,4.577566798522237e-16,1000,20,24,8.172719613637118e-14,0.0,6.88696318607943e-15,9.248748207013488e-13,0.004,0.18718383786083595,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,28,7,13,0.5384615384615384,0x1.13b13b13b13b1p-1,0.892200588677636,-0.45841405618544967,17.554839178406176,0.2802387070364917,true,1.0562977157717417e-13,5.095246377785861e-16,1000,20,24,7.107250751695513e-14,2.4582102826059027e-15,9.625704052615406e-15,8.138666303408692e-13,0.004,0.18637996029228543,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,29,29,52,0.5576923076923077,0x1.1d89d89d89d8ap-1,0.8984799411274293,-0.4565124668944593,17.53249688840222,0.2925816809762697,true,1.0019109251294436e-13,2.8177377798042847e-16,1000,20,24,5.68440964831269e-14,0.0,7.150387920919873e-15,1.668286593997042e-13,0.004,0.18551981452561425,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,30,15,26,0.5769230769230769,0x1.2762762762762p-1,0.9049739751472912,-0.4544632637281549,17.509447555716708,0.3050083455914549,true,2.621450744082711e-13,4.081579843510303e-16,1000,20,24,1.5633678756070531e-13,0.0,1.4130832128153975e-15,2.72329176333611e-13,0.004,0.18459828036866782,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,31,31,52,0.5961538461538461,0x1.313b13b13b13bp-1,0.9116958926039359,-0.45225216829946985,17.485647114428804,0.3174994060231187,true,8.881784197001252e-15,4.163336342344337e-16,1000,20,24,1.2434577177193496e-13,0.0,0.0,5.389479531361246e-13,0.004,0.18360952986650425,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,32,8,13,0.6153846153846154,0x1.3b13b13b13b14p-1,0.9186602361476919,-0.4498628505288073,17.461047315005043,0.3300321578475175,true,8.724516533583705e-14,2.2729511820139823e-16,1000,20,24,1.7801777952136252e-14,2.401779625492033e-15,3.1854889249513125e-15,6.594687384920864e-14,0.004,0.18254689504217822,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,33,33,52,0.6346153846153846,0x1.44ec4ec4ec4ecp-1,0.9258830776311606,-0.447276529008293,17.435595145807532,0.3425797837953086,true,1.3188178508919595e-13,2.5476231888929306e-16,1000,20,24,1.7055758532237202e-13,0.0,7.468261590855958e-15,2.674936252458489e-13,0.004,0.1814027033882938,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,34,17,26,0.6538461538461539,0x1.4ec4ec4ec4ec5p-1,0.933382240263031,-0.4444714696399474,17.409232147434476,0.35511046860639467,true,2.3160859559832574e-13,5.946838538569096e-16,1000,20,24,3.553064942939281e-14,0.0,0.0,4.025908116024372e-13,0.004,0.18016807121136955,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,35,35,52,0.6730769230769231,0x1.589d89d89d89ep-1,0.9411775615257153,-0.4414223498414177,17.381893595089362,0.36758627325768645,true,8.313368986542871e-14,5.593023969348752e-16,1000,20,24,2.1316354352825292e-14,2.5559253454202264e-15,1.0703868553921004e-14,3.5012259171285187e-13,0.004,0.178832641194746,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,36,9,13,0.6923076923076923,0x1.6276276276276p-1,0.9492912053324811,-0.4380994426256391,17.35350751743691,0.379961686449202,true,2.549861090497202e-13,2.6945789820192466e-16,1000,20,24,1.2435044301690522e-13,0.0,7.422943172148165e-15,3.546046083911337e-13,0.004,0.1773842451038681,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,37,37,52,0.7115384615384616,0x1.6c4ec4ec4ec4fp-1,0.9577480334422347,-0.434467555608808,17.323993511725185,0.39218173662548234,true,7.319824254247074e-13,9.020562075079397e-17,1000,20,24,1.1270267596300763e-14,9.97920061029037e-15,2.448387902800748e-14,4.674249370258633e-13,0.004,0.17580846448246523,,,,
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,38,19,26,0.7307692307692307,0x1.7627627627627p-1,0.9665760475083288,-0.43048463085315125,17.29326130386541,0.4041794954278263,true,1.1744459514081265e-13,2.1510571102112408e-16,1000,20,24,5.685425984875427e-14,0.0,0.0,2.4752625878218566e-13,0.004,0.17408804994987623,,,,
